"PrecursorName","Replicate","Total.Area"
"56_glutathione reduced","Apseud_SF42_IMS_02_02_20V_25Aug",356596
"56_glutathione reduced","Apseud_SF42_IMS_03_03_20V_25Aug",419854
"56_glutathione reduced","Apseud_SF42_IMS_05_05_20V_25Aug",509324
"56_glutathione reduced","Apseud_SF42_IMS_06_06_20V_25Aug",781181
"56_glutathione reduced","Apseud_SF42_IMS_07_07_20V_25Aug",679061
"56_glutathione reduced","Apseud_SF42_IMS_08_08_20V_25Aug",158523
"56_glutathione reduced","Apseud_SF42_IMS_09_09_20V_25Aug",442901
"56_glutathione reduced","Apseud_SF42_IMS_10_10_20V_25Aug",490194
"56_glutathione reduced","Apseud_SF42_IMS_11_11_20V_25Aug",517000
"56_glutathione reduced","Apseud_SF42_IMS_12_12_20V_25Aug",375590
"56_glutathione reduced","Apseud_SF42_IMS_13_13_20V_25Aug",417783
"56_glutathione reduced","Apseud_SF42_IMS_14_14_20V_25Aug",714195
"56_glutathione reduced","Apseud_SF42_IMS_15_15_20V_25Aug",320351
"56_glutathione reduced","Apseud_SF42_IMS_16_16_20V_25Aug",524343
"56_glutathione reduced","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",20370
"57_mannitol","Aniger_SF42_IMS_01_17_20V_25Aug",5125292
"57_mannitol","Aniger_SF42_IMS_02_18_20V_25Aug",2761130
"57_mannitol","Aniger_SF42_IMS_03_19_20V_25Aug",2570790
"57_mannitol","Aniger_SF42_IMS_04_20_20V_25Aug",2444830
"57_mannitol","Aniger_SF42_IMS_05_21_20V_25Aug",2057134
"57_mannitol","Aniger_SF42_IMS_06_22_20V_25Aug",1225736
"57_mannitol","Aniger_SF42_IMS_07_23_20V_25Aug",1047997
"57_mannitol","Aniger_SF42_IMS_08_24_20V_25Aug",1912432
"57_mannitol","Aniger_SF42_IMS_09_25_20V_25Aug",2411629
"57_mannitol","Aniger_SF42_IMS_10_26_20V_25Aug",1216399
"57_mannitol","Aniger_SF42_IMS_11_27_20V_25Aug",1734005
"57_mannitol","Aniger_SF42_IMS_12_28_20V_25Aug",1593755
"57_mannitol","Aniger_SF42_IMS_13_29_20V_25Aug",4444201
"57_mannitol","Aniger_SF42_IMS_14_30_20V_25Aug",2437201
"57_mannitol","Aniger_SF42_IMS_15_31_20V_25Aug",3485573
"57_mannitol","Aniger_SF53_IMS_17_33_20V_25Aug",4583964
"57_mannitol","Aniger_SF53_IMS_18_34_20V_25Aug",5030509
"57_mannitol","Aniger_SF53_IMS_19_35_20V_25Aug",5182115
"57_mannitol","Aniger_SF53_IMS_20_36_20V_25Aug",5200725
"57_mannitol","Aniger_SF53_IMS_21_37_20V_25Aug",4742154
"57_mannitol","Aniger_SF53_IMS_22_38_20V_25Aug",6345134
"57_mannitol","Aniger_SF53_IMS_23_39_20V_25Aug",5549232
"57_mannitol","Aniger_SF53_IMS_24_40_20V_25Aug",5485167
"57_mannitol","Aniger_SF53_IMS_25_41_20V_25Aug",6375048
"57_mannitol","Aniger_SF53_IMS_26_42_20V_25Aug",6178668
"57_mannitol","Aniger_SF53_IMS_27_43_20V_25Aug",6816947
"57_mannitol","Aniger_SF53_IMS_28_44_20V_25Aug",6498845
"57_mannitol","Aniger_SF53_IMS_29_45_20V_25Aug",4716637
"57_mannitol","Aniger_SF53_IMS_30_46_20V_25Aug",6017081
"57_mannitol","Aniger_SF53_IMS_31_47_20V_25Aug",6208572
"57_mannitol","Aniger_SF53_IMS_32_48_20V_25Aug",4703222
"57_mannitol","Apseud_SF42_IMS_01_01_20V_25Aug",9883746
"57_mannitol","Apseud_SF42_IMS_02_02_20V_25Aug",10362822
"57_mannitol","Apseud_SF42_IMS_03_03_20V_25Aug",11550749
"57_mannitol","Apseud_SF42_IMS_05_05_20V_25Aug",12050168
"57_mannitol","Apseud_SF42_IMS_06_06_20V_25Aug",11329084
"57_mannitol","Apseud_SF42_IMS_07_07_20V_25Aug",12958687
"57_mannitol","Apseud_SF42_IMS_08_08_20V_25Aug",12001530
"57_mannitol","Apseud_SF42_IMS_09_09_20V_25Aug",10696681
"57_mannitol","Apseud_SF42_IMS_10_10_20V_25Aug",9921958
"57_mannitol","Apseud_SF42_IMS_11_11_20V_25Aug",11385348
"57_mannitol","Apseud_SF42_IMS_12_12_20V_25Aug",12015212
"57_mannitol","Apseud_SF42_IMS_13_13_20V_25Aug",12089093
"57_mannitol","Apseud_SF42_IMS_14_14_20V_25Aug",10652630
"57_mannitol","Apseud_SF42_IMS_15_15_20V_25Aug",11352086
"57_mannitol","Apseud_SF42_IMS_16_16_20V_25Aug",11321721
"57_mannitol","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",2084264
"58_uridine","Aniger_SF42_IMS_01_17_20V_25Aug",479328
"58_uridine","Aniger_SF42_IMS_02_18_20V_25Aug",345367
"58_uridine","Aniger_SF42_IMS_03_19_20V_25Aug",232163
"58_uridine","Aniger_SF42_IMS_04_20_20V_25Aug",311255
"58_uridine","Aniger_SF42_IMS_05_21_20V_25Aug",201005
"58_uridine","Aniger_SF42_IMS_06_22_20V_25Aug",166924
"58_uridine","Aniger_SF42_IMS_07_23_20V_25Aug",202975
"58_uridine","Aniger_SF42_IMS_08_24_20V_25Aug",210557
"58_uridine","Aniger_SF42_IMS_09_25_20V_25Aug",233158
"58_uridine","Aniger_SF42_IMS_10_26_20V_25Aug",65079
"58_uridine","Aniger_SF42_IMS_11_27_20V_25Aug",115460
"58_uridine","Aniger_SF42_IMS_12_28_20V_25Aug",84981
"58_uridine","Aniger_SF42_IMS_13_29_20V_25Aug",366057
"58_uridine","Aniger_SF42_IMS_14_30_20V_25Aug",221878
"58_uridine","Aniger_SF42_IMS_15_31_20V_25Aug",411260
"58_uridine","Aniger_SF53_IMS_17_33_20V_25Aug",251228
"58_uridine","Aniger_SF53_IMS_18_34_20V_25Aug",366661
"58_uridine","Aniger_SF53_IMS_19_35_20V_25Aug",278853
"58_uridine","Aniger_SF53_IMS_20_36_20V_25Aug",382302
"58_uridine","Aniger_SF53_IMS_21_37_20V_25Aug",192992
"58_uridine","Aniger_SF53_IMS_22_38_20V_25Aug",320077
"58_uridine","Aniger_SF53_IMS_23_39_20V_25Aug",367918
"58_uridine","Aniger_SF53_IMS_24_40_20V_25Aug",289945
"58_uridine","Aniger_SF53_IMS_25_41_20V_25Aug",489587
"58_uridine","Aniger_SF53_IMS_26_42_20V_25Aug",321378
"58_uridine","Aniger_SF53_IMS_27_43_20V_25Aug",377961
"58_uridine","Aniger_SF53_IMS_28_44_20V_25Aug",374517
"58_uridine","Aniger_SF53_IMS_29_45_20V_25Aug",538255
"58_uridine","Aniger_SF53_IMS_30_46_20V_25Aug",568907
"58_uridine","Aniger_SF53_IMS_31_47_20V_25Aug",569479
"58_uridine","Aniger_SF53_IMS_32_48_20V_25Aug",362402
"58_uridine","Apseud_SF42_IMS_01_01_20V_25Aug",500734
"58_uridine","Apseud_SF42_IMS_02_02_20V_25Aug",510477
"58_uridine","Apseud_SF42_IMS_03_03_20V_25Aug",441853
"58_uridine","Apseud_SF42_IMS_05_05_20V_25Aug",372901
"58_uridine","Apseud_SF42_IMS_06_06_20V_25Aug",427635
"58_uridine","Apseud_SF42_IMS_07_07_20V_25Aug",484680
"58_uridine","Apseud_SF42_IMS_08_08_20V_25Aug",372535
"58_uridine","Apseud_SF42_IMS_09_09_20V_25Aug",330392
"58_uridine","Apseud_SF42_IMS_10_10_20V_25Aug",320525
"58_uridine","Apseud_SF42_IMS_11_11_20V_25Aug",320848
"58_uridine","Apseud_SF42_IMS_12_12_20V_25Aug",324298
"58_uridine","Apseud_SF42_IMS_13_13_20V_25Aug",311850
"58_uridine","Apseud_SF42_IMS_14_14_20V_25Aug",388313
"58_uridine","Apseud_SF42_IMS_15_15_20V_25Aug",307912
"58_uridine","Apseud_SF42_IMS_16_16_20V_25Aug",357304
"58_uridine","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",198721
"59_adenosine","Aniger_SF42_IMS_01_17_20V_25Aug",15809
"59_adenosine","Aniger_SF42_IMS_02_18_20V_25Aug",9237
"59_adenosine","Aniger_SF42_IMS_03_19_20V_25Aug",4213
"59_adenosine","Aniger_SF42_IMS_04_20_20V_25Aug",12688
"59_adenosine","Aniger_SF42_IMS_05_21_20V_25Aug",1854
"59_adenosine","Aniger_SF42_IMS_06_22_20V_25Aug",2812
"59_adenosine","Aniger_SF42_IMS_07_23_20V_25Aug",3507
"59_adenosine","Aniger_SF42_IMS_08_24_20V_25Aug",6081
"59_adenosine","Aniger_SF42_IMS_09_25_20V_25Aug",16000
"59_adenosine","Aniger_SF42_IMS_10_26_20V_25Aug",3017
"59_adenosine","Aniger_SF42_IMS_11_27_20V_25Aug",8738
"59_adenosine","Aniger_SF42_IMS_12_28_20V_25Aug",2109
"59_adenosine","Aniger_SF42_IMS_13_29_20V_25Aug",4921
"59_adenosine","Aniger_SF42_IMS_14_30_20V_25Aug",7503
"59_adenosine","Aniger_SF42_IMS_15_31_20V_25Aug",11028
"59_adenosine","Aniger_SF53_IMS_17_33_20V_25Aug",13927
"59_adenosine","Aniger_SF53_IMS_18_34_20V_25Aug",10586
"59_adenosine","Aniger_SF53_IMS_19_35_20V_25Aug",9357
"59_adenosine","Aniger_SF53_IMS_20_36_20V_25Aug",21677
"59_adenosine","Aniger_SF53_IMS_21_37_20V_25Aug",20144
"59_adenosine","Aniger_SF53_IMS_22_38_20V_25Aug",26366
"59_adenosine","Aniger_SF53_IMS_23_39_20V_25Aug",13514
"59_adenosine","Aniger_SF53_IMS_24_40_20V_25Aug",10138
"59_adenosine","Aniger_SF53_IMS_25_41_20V_25Aug",49353
"59_adenosine","Aniger_SF53_IMS_26_42_20V_25Aug",20710
"59_adenosine","Aniger_SF53_IMS_27_43_20V_25Aug",24157
"59_adenosine","Aniger_SF53_IMS_28_44_20V_25Aug",42584
"59_adenosine","Aniger_SF53_IMS_29_45_20V_25Aug",12285
"59_adenosine","Aniger_SF53_IMS_30_46_20V_25Aug",29018
"59_adenosine","Aniger_SF53_IMS_31_47_20V_25Aug",21122
"59_adenosine","Aniger_SF53_IMS_32_48_20V_25Aug",11024
"59_adenosine","Apseud_SF42_IMS_01_01_20V_25Aug",103443
"59_adenosine","Apseud_SF42_IMS_02_02_20V_25Aug",130327
"59_adenosine","Apseud_SF42_IMS_03_03_20V_25Aug",94495
"59_adenosine","Apseud_SF42_IMS_05_05_20V_25Aug",94029
"59_adenosine","Apseud_SF42_IMS_06_06_20V_25Aug",107807
"59_adenosine","Apseud_SF42_IMS_07_07_20V_25Aug",107768
"59_adenosine","Apseud_SF42_IMS_08_08_20V_25Aug",79730
"59_adenosine","Apseud_SF42_IMS_09_09_20V_25Aug",60673
"59_adenosine","Apseud_SF42_IMS_10_10_20V_25Aug",79098
"59_adenosine","Apseud_SF42_IMS_11_11_20V_25Aug",87421
"59_adenosine","Apseud_SF42_IMS_12_12_20V_25Aug",57039
"59_adenosine","Apseud_SF42_IMS_13_13_20V_25Aug",94667
"59_adenosine","Apseud_SF42_IMS_14_14_20V_25Aug",115967
"59_adenosine","Apseud_SF42_IMS_15_15_20V_25Aug",94955
"59_adenosine","Apseud_SF42_IMS_16_16_20V_25Aug",82706
"59_adenosine","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",5808
"64_L-threonine","Aniger_SF42_IMS_01_17_20V_25Aug",22279
"64_L-threonine","Aniger_SF42_IMS_02_18_20V_25Aug",14085
"64_L-threonine","Aniger_SF42_IMS_03_19_20V_25Aug",7308
"64_L-threonine","Aniger_SF42_IMS_04_20_20V_25Aug",9891
"64_L-threonine","Aniger_SF42_IMS_05_21_20V_25Aug",1050
"64_L-threonine","Aniger_SF42_IMS_06_22_20V_25Aug",7493
"64_L-threonine","Aniger_SF42_IMS_07_23_20V_25Aug",1229
"64_L-threonine","Aniger_SF42_IMS_08_24_20V_25Aug",8808
"64_L-threonine","Aniger_SF42_IMS_09_25_20V_25Aug",10622
"64_L-threonine","Aniger_SF42_IMS_10_26_20V_25Aug",597
"64_L-threonine","Aniger_SF42_IMS_11_27_20V_25Aug",2726
"64_L-threonine","Aniger_SF42_IMS_12_28_20V_25Aug",1673
"64_L-threonine","Aniger_SF42_IMS_13_29_20V_25Aug",8487
"64_L-threonine","Aniger_SF42_IMS_14_30_20V_25Aug",4912
"64_L-threonine","Aniger_SF42_IMS_15_31_20V_25Aug",15486
"64_L-threonine","Aniger_SF53_IMS_17_33_20V_25Aug",5253
"64_L-threonine","Aniger_SF53_IMS_18_34_20V_25Aug",5660
"64_L-threonine","Aniger_SF53_IMS_19_35_20V_25Aug",3589
"64_L-threonine","Aniger_SF53_IMS_20_36_20V_25Aug",10052
"64_L-threonine","Aniger_SF53_IMS_21_37_20V_25Aug",6496
"64_L-threonine","Aniger_SF53_IMS_22_38_20V_25Aug",4694
"64_L-threonine","Aniger_SF53_IMS_23_39_20V_25Aug",12187
"64_L-threonine","Aniger_SF53_IMS_24_40_20V_25Aug",7321
"64_L-threonine","Aniger_SF53_IMS_25_41_20V_25Aug",11244
"64_L-threonine","Aniger_SF53_IMS_26_42_20V_25Aug",4029
"64_L-threonine","Aniger_SF53_IMS_27_43_20V_25Aug",8888
"64_L-threonine","Aniger_SF53_IMS_28_44_20V_25Aug",9600
"64_L-threonine","Aniger_SF53_IMS_29_45_20V_25Aug",12320
"64_L-threonine","Aniger_SF53_IMS_30_46_20V_25Aug",18490
"64_L-threonine","Aniger_SF53_IMS_31_47_20V_25Aug",26122
"64_L-threonine","Aniger_SF53_IMS_32_48_20V_25Aug",9717
"64_L-threonine","Apseud_SF42_IMS_01_01_20V_25Aug",36373
"64_L-threonine","Apseud_SF42_IMS_02_02_20V_25Aug",44362
"64_L-threonine","Apseud_SF42_IMS_03_03_20V_25Aug",30554
"64_L-threonine","Apseud_SF42_IMS_05_05_20V_25Aug",42818
"64_L-threonine","Apseud_SF42_IMS_06_06_20V_25Aug",50465
"64_L-threonine","Apseud_SF42_IMS_07_07_20V_25Aug",56406
"64_L-threonine","Apseud_SF42_IMS_08_08_20V_25Aug",44389
"64_L-threonine","Apseud_SF42_IMS_09_09_20V_25Aug",33246
"64_L-threonine","Apseud_SF42_IMS_10_10_20V_25Aug",31064
"64_L-threonine","Apseud_SF42_IMS_11_11_20V_25Aug",30851
"64_L-threonine","Apseud_SF42_IMS_12_12_20V_25Aug",28067
"64_L-threonine","Apseud_SF42_IMS_13_13_20V_25Aug",43579
"64_L-threonine","Apseud_SF42_IMS_14_14_20V_25Aug",54738
"64_L-threonine","Apseud_SF42_IMS_15_15_20V_25Aug",32725
"64_L-threonine","Apseud_SF42_IMS_16_16_20V_25Aug",32509
"64_L-threonine","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",7578
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_01_17_20V_25Aug",14519
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_02_18_20V_25Aug",6464
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_03_19_20V_25Aug",2304
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_04_20_20V_25Aug",6493
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_05_21_20V_25Aug",8746
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_06_22_20V_25Aug",1749
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_07_23_20V_25Aug",2028
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_08_24_20V_25Aug",4534
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_09_25_20V_25Aug",10646
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_10_26_20V_25Aug",NA
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_11_27_20V_25Aug",4361
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_12_28_20V_25Aug",4661
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_13_29_20V_25Aug",9060
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_14_30_20V_25Aug",3861
"65_4-aminobutyric acid (GABA)","Aniger_SF42_IMS_15_31_20V_25Aug",10329
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_17_33_20V_25Aug",11602
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_18_34_20V_25Aug",15423
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_19_35_20V_25Aug",13387
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_20_36_20V_25Aug",13424
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_21_37_20V_25Aug",2465
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_22_38_20V_25Aug",19962
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_23_39_20V_25Aug",12866
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_24_40_20V_25Aug",14036
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_25_41_20V_25Aug",27380
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_26_42_20V_25Aug",20559
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_27_43_20V_25Aug",22005
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_28_44_20V_25Aug",17127
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_29_45_20V_25Aug",25126
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_30_46_20V_25Aug",25968
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_31_47_20V_25Aug",24623
"65_4-aminobutyric acid (GABA)","Aniger_SF53_IMS_32_48_20V_25Aug",18506
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_01_01_20V_25Aug",37572
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_02_02_20V_25Aug",49874
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_03_03_20V_25Aug",27042
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_05_05_20V_25Aug",39900
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_06_06_20V_25Aug",24391
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_07_07_20V_25Aug",21485
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_08_08_20V_25Aug",37513
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_09_09_20V_25Aug",28054
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_10_10_20V_25Aug",26110
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_11_11_20V_25Aug",24854
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_12_12_20V_25Aug",32971
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_13_13_20V_25Aug",28079
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_14_14_20V_25Aug",22731
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_15_15_20V_25Aug",19303
"65_4-aminobutyric acid (GABA)","Apseud_SF42_IMS_16_16_20V_25Aug",41930
"65_4-aminobutyric acid (GABA)","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",1639
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_01_17_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_02_18_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_03_19_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_04_20_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_05_21_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_06_22_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_07_23_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_08_24_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_09_25_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_10_26_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_11_27_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_12_28_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_13_29_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_14_30_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF42_IMS_15_31_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_17_33_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_18_34_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_19_35_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_20_36_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_21_37_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_22_38_20V_25Aug",2846
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_23_39_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_24_40_20V_25Aug",1576
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_25_41_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_26_42_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_27_43_20V_25Aug",155
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_28_44_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_29_45_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_30_46_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_31_47_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Aniger_SF53_IMS_32_48_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_01_01_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_02_02_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_03_03_20V_25Aug",NA
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_05_05_20V_25Aug",5390
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_06_06_20V_25Aug",2206
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_07_07_20V_25Aug",7228
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_08_08_20V_25Aug",1438
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_09_09_20V_25Aug",821
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_10_10_20V_25Aug",605
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_11_11_20V_25Aug",4411
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_12_12_20V_25Aug",7228
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_13_13_20V_25Aug",15137
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_14_14_20V_25Aug",4828
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_15_15_20V_25Aug",16418
"66_2,4-diaminobutanoic acid","Apseud_SF42_IMS_16_16_20V_25Aug",17641
"66_2,4-diaminobutanoic acid","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",NA
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_01_17_20V_25Aug",15317
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_02_18_20V_25Aug",369
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_03_19_20V_25Aug",2881
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_04_20_20V_25Aug",4153
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_05_21_20V_25Aug",10936
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_06_22_20V_25Aug",1667
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_07_23_20V_25Aug",5790
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_08_24_20V_25Aug",NA
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_09_25_20V_25Aug",694
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_10_26_20V_25Aug",NA
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_11_27_20V_25Aug",297
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_12_28_20V_25Aug",1815
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_13_29_20V_25Aug",4837
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_14_30_20V_25Aug",910
"p01_Aspartate semialdehyde","Aniger_SF42_IMS_15_31_20V_25Aug",2368
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_17_33_20V_25Aug",15667
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_18_34_20V_25Aug",15455
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_19_35_20V_25Aug",14485
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_20_36_20V_25Aug",17893
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_21_37_20V_25Aug",10238
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_22_38_20V_25Aug",16546
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_23_39_20V_25Aug",11651
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_24_40_20V_25Aug",8222
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_25_41_20V_25Aug",14613
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_26_42_20V_25Aug",18119
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_27_43_20V_25Aug",17711
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_28_44_20V_25Aug",7189
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_29_45_20V_25Aug",1994
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_30_46_20V_25Aug",18329
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_31_47_20V_25Aug",15276
"p01_Aspartate semialdehyde","Aniger_SF53_IMS_32_48_20V_25Aug",6978
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_01_01_20V_25Aug",54598
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_02_02_20V_25Aug",41794
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_03_03_20V_25Aug",38751
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_05_05_20V_25Aug",24814
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_06_06_20V_25Aug",26950
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_07_07_20V_25Aug",34972
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_08_08_20V_25Aug",30128
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_09_09_20V_25Aug",35966
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_10_10_20V_25Aug",24955
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_11_11_20V_25Aug",33358
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_12_12_20V_25Aug",36038
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_13_13_20V_25Aug",38330
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_14_14_20V_25Aug",29883
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_15_15_20V_25Aug",18866
"p01_Aspartate semialdehyde","Apseud_SF42_IMS_16_16_20V_25Aug",29735
"p01_Aspartate semialdehyde","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",NA
"p02_Succinate semialdehyde","Aniger_SF42_IMS_01_17_20V_25Aug",12872
"p02_Succinate semialdehyde","Aniger_SF42_IMS_02_18_20V_25Aug",57679
